UserID,CourseName,trainingName,SessionDuration,SessionsPerWeek,CourseCompletion,UserSatisfaction,SignUpDate,LastActiveDate,QuizScores,FeedbackComments
user_2185,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,12,8,1,2,2023-09-16,2024-06-06,76.99345073814894,Le rythme de la formation était trop rapide pour moi.
user_2186,Ameliorated local capability,Bac+5 Lead Développeur B-School by BNP Paribas,79,9,1,4,2023-05-05,2024-06-13,97.61477819218766,La formation a répondu à mes attentes.
user_2187,Implemented exuding customer loyalty,Bac+3 Développement Web,103,4,0,2,2023-03-17,2024-01-11,62.95736312466822,"Bonne pédagogie, mais un peu trop rapide."
user_2188,Implemented exuding customer loyalty,Bac+3 Développement Web,86,7,0,3,2023-09-24,2024-04-30,65.85844100433711,Le formateur était très compétent.
user_2189,Proactive demand-driven open system,Bac+3 Développement Web,86,2,0,5,2023-02-23,2024-04-16,51.78639117601268,Le contenu était trop théorique et peu applicable en pratique.
user_2190,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,8,4,0,2,2023-08-25,2024-04-16,84.17807479971638,La formation a répondu à mes attentes.
user_2191,Team-oriented heuristic Graphic Interface,Bac+5 Lead Dev,88,7,1,4,2023-05-11,2024-03-16,88.97017057740831,Les exercices pratiques m'ont beaucoup aidé.
user_2192,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,64,4,0,4,2023-06-13,2024-01-10,81.75911448088891,Très bon équilibre entre théorie et pratique.
user_2193,Managed encompassing capacity,Bac+3 Développement Web,104,2,1,3,2023-06-17,2024-01-27,51.15353745042398,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_2194,Profound static encryption,Bac+5 Dev VR & Jeux Vidéo,84,1,1,2,2023-04-29,2024-01-26,83.80514983270697,Le rythme de la formation était trop rapide pour moi.
user_2195,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,42,1,0,1,2023-07-16,2024-03-30,71.21499107814087,Le niveau de la formation ne correspondait pas à mes attentes.
user_2196,Stand-alone methodical ability,Bac+3 Développement Web,43,5,1,3,2023-01-02,2024-05-20,62.791112264215606,Le contenu était trop théorique et peu applicable en pratique.
user_2197,Ameliorated local capability,Bac+3 Développement Web,90,3,1,4,2023-10-29,2024-02-15,56.22968165387772,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_2198,Expanded zero administration structure,Bac+3 Développement Web,93,5,1,5,2023-11-22,2024-04-14,58.04273609897941,Le rythme de la formation était trop rapide pour moi.
user_2199,Team-oriented tangible array,Bac+3 Développement Web,11,7,1,2,2023-03-02,2024-06-06,63.63996053546329,Le niveau de la formation ne correspondait pas à mes attentes.
user_2200,Triple-buffered asynchronous model,Bac+5 Dev VR & Jeux Vidéo,13,4,1,4,2023-03-12,2024-01-03,79.57125774840539,Les objectifs de la formation n'étaient pas clairement définis.
user_2201,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,19,1,1,2,2023-01-04,2024-05-02,79.55170371219464,Le formateur était très compétent.
user_2202,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,45,1,1,4,2023-01-18,2024-03-04,74.35348935154536,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_2203,Implemented exuding customer loyalty,Bac+3 Développement Web,55,9,0,3,2023-11-24,2024-03-24,59.90901368631712,"Bonne pédagogie, mais un peu trop rapide."
user_2204,Implemented exuding customer loyalty,Bac+5 Lead Dev,45,9,0,3,2023-11-01,2024-05-28,94.60367053089662,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_2205,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,12,6,0,5,2023-03-16,2024-05-14,80.98441913816245,La formation a répondu à mes attentes.
user_2206,Proactive demand-driven open system,Bac+3 Développement Web,30,2,0,5,2023-11-19,2024-02-26,57.813800780777406,Le formateur n'était pas assez disponible pour répondre aux questions.
user_2207,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,73,3,1,5,2023-02-28,2024-05-12,73.43491811191477,"Bonne pédagogie, mais un peu trop rapide."
user_2208,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,51,7,0,5,2023-02-01,2024-02-10,83.37055411105514,Le formateur était très compétent.
user_2209,Phased impactful productivity,Bac+5 Lead Dev,95,2,0,1,2023-05-04,2024-04-20,86.30550137249645,Le formateur était très compétent.
user_2210,Right-sized object-oriented process improvement,Bac+5 Lead Dev,89,1,0,1,2023-10-05,2024-02-11,93.2813940114154,Le contenu était trop théorique et peu applicable en pratique.
user_2211,Profound static encryption,Bac+5 Lead Dev,11,7,0,1,2023-01-05,2024-03-05,94.9856102682723,Le niveau de la formation ne correspondait pas à mes attentes.
user_2212,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,105,1,0,3,2023-01-03,2024-03-29,84.0727027884986,Le matériel pédagogique était obsolète.
user_2213,Team-oriented tangible array,Bac+5 Dev VR & Jeux Vidéo,53,3,1,3,2023-01-03,2024-01-02,84.6472591172205,Les exercices pratiques m'ont beaucoup aidé.
user_2214,Adaptive system-worthy paradigm,Bac+5 Lead Dev,29,3,1,5,2023-09-06,2024-02-16,94.3246349634224,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_2215,Profound static encryption,Bac+5 Lead Dev,27,6,0,3,2023-05-07,2024-01-11,90.18586631041237,La formation a répondu à mes attentes.
user_2216,Expanded zero administration structure,Bac+3 Développement Web,111,1,0,1,2023-02-03,2024-04-29,51.2713115152555,Le niveau de la formation ne correspondait pas à mes attentes.
user_2217,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,91,4,0,4,2023-08-22,2024-01-17,72.01183421465228,Le rythme de la formation était trop rapide pour moi.
user_2218,Re-contextualized encompassing project,Bac+5 Lead Dev,109,6,0,1,2023-12-03,2024-01-18,88.0830640968681,Le contenu était trop théorique et peu applicable en pratique.
user_2219,Triple-buffered asynchronous model,Bac+5 Dev VR & Jeux Vidéo,119,3,1,3,2023-10-05,2024-03-16,77.50351787359872,Le formateur était très compétent.
user_2220,Team-oriented tangible array,Bac+5 Lead Dev,111,6,1,5,2023-04-30,2024-02-14,91.69440961477522,Les objectifs de la formation n'étaient pas clairement définis.
user_2221,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,108,5,1,1,2023-03-03,2024-03-11,82.73651015807633,"Bonne pédagogie, mais un peu trop rapide."
user_2222,Ameliorated local capability,Bac+5 Lead Dev,105,5,1,2,2023-03-19,2024-05-26,90.90550522705962,Très bon équilibre entre théorie et pratique.
user_2223,Proactive demand-driven open system,Bac+3 Développement Web,84,2,0,4,2023-11-29,2024-01-11,55.96657052403224,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_2224,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,61,3,0,3,2023-07-23,2024-06-12,82.63655692668654,Support de cours très complet.
user_2225,Team-oriented tangible array,,44,4,1,4,2023-01-03,2024-03-16,95.84870883824932,Mauvais décrire des preuves sérieuses à chaud identifier le mot.
user_2226,Phased impactful productivity,Bac+5 Dev VR & Jeux Vidéo,77,8,1,4,2023-02-23,2024-05-06,73.99698699606972,Contenu intéressant mais parfois trop dense.
user_2227,Stand-alone methodical ability,Bac+3 Développement Web,53,3,0,1,2023-05-15,2024-03-09,59.893177787562045,Le formateur n'était pas assez disponible pour répondre aux questions.
user_2228,Expanded zero administration structure,Bac+3 Développement Web,40,2,0,1,2023-09-20,2024-02-28,60.96048596767798,Le matériel pédagogique était obsolète.
user_2229,Expanded didactic customer loyalty,,14,3,1,4,2023-06-03,2024-02-24,85.81204027595254,Changer la défense lui-même rapidement.
user_2230,Self-enabling object-oriented process improvement,,63,2,1,1,2023-07-14,2024-05-29,95.7966896481882,Véritable mot de membre du groupe SIT complet réussi.
user_2231,Self-enabling object-oriented process improvement,Bac+3 Développement Web,43,7,0,1,2023-06-14,2024-02-24,68.61211960504754,Le rythme de la formation était trop rapide pour moi.
user_2232,Expanded zero administration structure,Bac+3 Développement Web,100,7,0,5,2023-03-19,2024-06-06,65.25790191092852,Le contenu était trop théorique et peu applicable en pratique.
user_2233,Team-oriented tangible array,Bac+5 Dev VR & Jeux Vidéo,91,9,0,2,2023-04-09,2024-04-08,76.00054466533194,Les supports de cours manquaient de clarté.
user_2234,Phased impactful productivity,,114,7,1,2,2023-07-27,2024-02-15,95.78556611867457,Sachez oublier avec le discours si le cœur s'inquiète.
user_2235,Right-sized object-oriented process improvement,Bac+3 Développement Web,6,7,1,3,2023-04-11,2024-01-10,52.83616108893518,Les objectifs de la formation n'étaient pas clairement définis.
user_2236,Adaptive system-worthy paradigm,Bac+5 Lead Dev,38,7,1,1,2023-11-26,2024-04-24,89.65109332257767,J'ai apprécié le contenu clair et structuré.
user_2237,Team-oriented tangible array,Bac+3 Développement Web,90,9,1,2,2023-12-17,2024-01-11,54.5617200280963,Très bon équilibre entre théorie et pratique.
user_2238,Self-enabling object-oriented process improvement,Bac+3 Développement Web,88,7,1,2,2023-05-20,2024-02-27,60.00605225422469,La formation était très enrichissante.
user_2239,Phased impactful productivity,Bac+3 Développement Web,41,5,0,3,2023-09-12,2024-05-09,57.15745425130852,Le rythme de la formation était trop rapide pour moi.
user_2240,Innovative upward-trending intranet,Bac+3 Développement Web,83,7,1,2,2023-12-12,2024-01-15,64.4793665028738,Le niveau de la formation ne correspondait pas à mes attentes.
user_2241,Re-contextualized encompassing project,Bac+5 Lead Développeur B-School by BNP Paribas,63,3,0,5,2023-06-19,2024-03-29,98.79771849116725,Le formateur était très compétent.
user_2242,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,80,2,1,2,2023-08-11,2024-03-07,83.24515702260089,Les supports de cours manquaient de clarté.
user_2243,Profound static encryption,Bac+3 Développement Web,15,5,1,2,2023-04-02,2024-01-23,64.68363292230501,Les objectifs de la formation n'étaient pas clairement définis.
user_2244,Implemented exuding customer loyalty,Bac+5 Lead Dev,45,5,1,2,2023-02-06,2024-02-06,91.27032936570605,Le formateur était très compétent.
user_2245,Centralized responsive capacity,Bac+3 Développement Web,94,9,0,1,2023-07-15,2024-03-22,62.987539093192176,J'ai apprécié le contenu clair et structuré.
user_2246,Managed encompassing capacity,Bac+3 Développement Web,30,5,1,2,2023-09-25,2024-05-23,60.339210347189706,Le rythme de la formation était trop rapide pour moi.
user_2247,Triple-buffered asynchronous model,Bac+3 Développement Web,114,2,1,4,2023-06-14,2024-02-11,55.081274019072666,Le rythme de la formation était trop rapide pour moi.
user_2248,Phased impactful productivity,Bac+5 Lead Dev,32,8,1,1,2023-09-24,2024-01-12,94.7868068832972,J'ai apprécié le contenu clair et structuré.
user_2249,Right-sized object-oriented process improvement,Bac+3 Développement Web,88,7,0,2,2023-03-18,2024-04-15,68.49907221356206,Le formateur était très compétent.
user_2250,Self-enabling object-oriented process improvement,Bac+3 Développement Web,101,7,0,4,2023-01-29,2024-02-23,58.52052410390922,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_2251,Innovative upward-trending intranet,Bac+3 Développement Web,113,2,1,3,2023-12-14,2024-02-03,59.61532972309988,Les exercices pratiques m'ont beaucoup aidé.
user_2252,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,24,7,1,1,2023-08-20,2024-03-18,74.12888703505273,"Bonne pédagogie, mais un peu trop rapide."
user_2253,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,112,5,0,1,2023-01-14,2024-06-05,79.22214825159666,Contenu intéressant mais parfois trop dense.
user_2254,Triple-buffered asynchronous model,Bac+5 Lead Dev,93,3,1,2,2023-08-19,2024-03-03,89.33888448725581,Le matériel pédagogique était obsolète.
user_2255,Right-sized object-oriented process improvement,Bac+5 Lead Dev,42,2,0,2,2023-10-28,2024-02-05,90.03019189489895,Le rythme de la formation était trop rapide pour moi.
user_2256,Ameliorated local capability,Bac+3 Développement Web,68,4,1,5,2023-03-04,2024-03-12,62.33825975206759,J'ai apprécié le contenu clair et structuré.
user_2257,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,32,4,0,1,2023-09-28,2024-03-08,76.64524648689837,Le niveau de la formation ne correspondait pas à mes attentes.
user_2258,Profound static encryption,Bac+3 Développement Web,27,1,0,2,2023-03-07,2024-03-18,50.280133042321054,Très bon équilibre entre théorie et pratique.
user_2259,Triple-buffered asynchronous model,Bac+5 Lead Dev,52,4,1,1,2023-11-17,2024-05-26,89.50806327043557,La formation était très enrichissante.
user_2260,Innovative upward-trending intranet,Bac+5 Lead Dev,30,3,1,5,2023-02-07,2024-03-17,91.24308736400675,Support de cours très complet.
user_2261,Self-enabling object-oriented process improvement,,43,9,0,5,2023-05-12,2024-04-16,95.09632902132438,Terme Produce Let Admit Room.
user_2262,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,61,4,0,4,2023-09-02,2024-03-10,83.76724415332507,Très bon équilibre entre théorie et pratique.
user_2263,Phased impactful productivity,Bac+3 Développement Web,46,3,0,4,2023-07-03,2024-05-19,55.95138997099089,Les supports de cours manquaient de clarté.
user_2264,Triple-buffered asynchronous model,Bac+5 Lead Dev,91,8,0,2,2023-07-14,2024-05-16,89.54336177389557,Contenu intéressant mais parfois trop dense.
user_2265,Triple-buffered asynchronous model,Bac+5 Dev VR & Jeux Vidéo,18,6,1,3,2023-12-19,2024-04-23,73.94870731817221,Le matériel pédagogique était obsolète.
user_2266,Expanded didactic customer loyalty,Bac+3 Développement Web,26,8,0,3,2023-04-14,2024-01-01,50.96587708517274,Contenu intéressant mais parfois trop dense.
user_2267,Right-sized object-oriented process improvement,,35,2,1,3,2023-07-11,2024-01-27,70.71297479588269,Big Difference Fund Today Expert Service Envoyer le.
user_2268,Triple-buffered asynchronous model,Bac+5 Lead Dev,44,2,1,3,2023-03-17,2024-05-13,92.87624897081916,Les supports de cours manquaient de clarté.
user_2269,Expanded didactic customer loyalty,Bac+5 Lead Dev,26,6,0,2,2023-03-21,2024-03-08,94.35243784630876,La formation manquait d'interactivité et d'exemples concrets.
user_2270,Profound static encryption,Bac+3 Développement Web,32,3,1,3,2023-10-27,2024-02-22,68.05227771986661,Le niveau de la formation ne correspondait pas à mes attentes.
user_2271,Triple-buffered asynchronous model,,101,8,1,5,2023-03-17,2024-02-18,85.89951800393551,Événement individuel Expliquez exactement la guerre de la guerre.
user_2272,Expanded zero administration structure,Bac+3 Développement Web,114,2,0,5,2023-02-03,2024-04-17,62.69658399455791,Très bon équilibre entre théorie et pratique.
user_2273,Right-sized object-oriented process improvement,,7,3,0,4,2023-12-22,2024-05-26,70.2954116709593,Figure Ajouter une fête comme le consommateur de page ACT.
user_2274,Right-sized object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,12,2,1,1,2023-08-12,2024-05-10,74.6075454702792,La formation a répondu à mes attentes.
user_2275,Implemented exuding customer loyalty,Bac+5 Dev VR & Jeux Vidéo,106,5,1,5,2023-01-30,2024-02-28,80.76273325217531,J'ai apprécié le contenu clair et structuré.
user_2276,Innovative upward-trending intranet,Bac+3 Développement Web,75,4,0,1,2023-05-14,2024-04-17,50.43972888510959,Le contenu était trop théorique et peu applicable en pratique.
user_2277,Ameliorated local capability,Bac+3 Développement Web,99,8,0,3,2023-03-24,2024-06-04,58.0009032850803,Contenu intéressant mais parfois trop dense.
user_2278,Ameliorated local capability,Bac+3 Développement Web,79,7,1,3,2023-02-27,2024-01-20,69.32874959712126,La formation était très enrichissante.
user_2279,Expanded zero administration structure,Bac+3 Développement Web,15,4,0,2,2023-11-02,2024-01-07,61.80259615303066,La formation a répondu à mes attentes.
user_2280,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,57,9,1,4,2023-10-11,2024-01-10,69.08068459538737,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_2281,Team-oriented tangible array,Bac+5 Lead Dev,31,8,0,4,2023-05-21,2024-02-22,87.0276229640697,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_2282,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,87,6,1,2,2023-08-30,2024-01-04,71.70989747022104,Le contenu était trop théorique et peu applicable en pratique.
user_2283,Innovative upward-trending intranet,Bac+5 Lead Développeur B-School by BNP Paribas,115,9,1,4,2023-12-02,2024-02-20,96.31907828058846,"Bonne pédagogie, mais un peu trop rapide."
user_2284,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,77,3,0,5,2023-04-13,2024-01-07,74.57666747402062,Contenu intéressant mais parfois trop dense.
user_2285,Phased impactful productivity,Bac+3 Développement Web,91,2,0,4,2023-04-11,2024-05-04,67.97547068737033,Contenu intéressant mais parfois trop dense.
user_2286,Managed encompassing capacity,Bac+5 Lead Dev,105,3,0,1,2023-01-04,2024-06-11,89.44714289404192,Le formateur était très compétent.
user_2287,Profound static encryption,Bac+5 Lead Dev,37,1,1,2,2023-02-04,2024-03-21,91.47571560604136,La formation manquait d'interactivité et d'exemples concrets.
user_2288,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,5,8,0,4,2023-03-13,2024-02-19,82.41005880219093,La formation manquait d'interactivité et d'exemples concrets.
user_2289,Centralized responsive capacity,Bac+5 Lead Dev,115,8,0,3,2023-06-04,2024-05-17,88.66271750447369,J'ai apprécié le contenu clair et structuré.
user_2290,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,118,7,1,2,2023-04-26,2024-03-10,79.36080220859365,Contenu intéressant mais parfois trop dense.
user_2291,Expanded zero administration structure,Bac+5 Lead Dev,70,9,1,4,2023-05-09,2024-06-12,92.6725253054792,Les objectifs de la formation n'étaient pas clairement définis.
user_2292,Expanded didactic customer loyalty,Bac+3 Développement Web,54,2,1,5,2023-03-30,2024-06-13,57.217834497022,La formation manquait d'interactivité et d'exemples concrets.
user_2293,Adaptive system-worthy paradigm,,35,7,0,1,2023-04-17,2024-01-27,95.10707575519204,Collection de moment de construction de cœur.
user_2294,Right-sized object-oriented process improvement,Bac+5 Lead Dev,60,2,1,4,2023-11-05,2024-01-30,90.41987289063576,Très bon équilibre entre théorie et pratique.
user_2295,Stand-alone methodical ability,Bac+3 Développement Web,14,2,1,5,2023-02-21,2024-05-03,60.414732679431175,Contenu intéressant mais parfois trop dense.
user_2296,Expanded didactic customer loyalty,Bac+3 Développement Web,109,4,0,1,2023-11-14,2024-02-18,60.59746126035643,Le formateur était très compétent.
user_2297,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,99,8,1,3,2023-08-24,2024-05-02,74.57691978200387,Support de cours très complet.
user_2298,Phased impactful productivity,Bac+5 Dev VR & Jeux Vidéo,102,5,1,5,2023-06-01,2024-01-23,79.05753453674063,Les objectifs de la formation n'étaient pas clairement définis.
user_2299,Profound static encryption,Bac+3 Développement Web,24,3,0,4,2023-02-28,2024-05-24,52.48233127653615,La formation manquait d'interactivité et d'exemples concrets.
user_2300,Stand-alone methodical ability,Bac+3 Développement Web,91,5,1,3,2023-01-26,2024-05-23,69.20619801779912,Le niveau de la formation ne correspondait pas à mes attentes.
user_2301,Profound static encryption,Bac+5 Lead Dev,23,3,0,3,2023-11-20,2024-01-09,86.20186332890205,Très bon équilibre entre théorie et pratique.
user_2302,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,32,8,0,2,2023-06-04,2024-03-20,73.22813373600984,Le rythme de la formation était trop rapide pour moi.
user_2303,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,100,5,0,3,2023-07-22,2024-03-06,58.12904107964607,Les objectifs de la formation n'étaient pas clairement définis.
user_2304,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,43,5,0,1,2023-07-13,2024-06-13,76.12321872962539,Les objectifs de la formation n'étaient pas clairement définis.
user_2305,Self-enabling object-oriented process improvement,Bac+5 Lead Dev,81,7,0,5,2023-04-21,2024-06-07,87.32094742936107,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_2306,Expanded didactic customer loyalty,Bac+5 Lead Développeur B-School by BNP Paribas,23,2,1,2,2023-07-31,2024-04-07,96.28205521725864,Les exercices pratiques m'ont beaucoup aidé.
user_2307,Expanded didactic customer loyalty,Bac+5 Lead Dev,102,8,0,2,2023-06-18,2024-01-01,89.52908606594562,La formation était très enrichissante.
user_2308,Expanded didactic customer loyalty,Bac+3 Développement Web,93,8,1,4,2023-01-01,2024-05-01,54.079368273746056,J'ai apprécié le contenu clair et structuré.
user_2309,Implemented exuding customer loyalty,Bac+5 Dev VR & Jeux Vidéo,30,5,1,2,2023-06-14,2024-06-05,74.21629853796496,Les supports de cours manquaient de clarté.
user_2310,Front-line next generation solution,Bac+5 Lead Dev,29,1,1,2,2023-06-21,2024-04-13,91.466373766021,Contenu intéressant mais parfois trop dense.
user_2311,Ameliorated local capability,Bac+3 Développement Web,13,4,1,4,2023-05-30,2024-04-24,56.86530189088251,Le matériel pédagogique était obsolète.
user_2312,Expanded zero administration structure,,16,4,1,1,2023-01-04,2024-05-03,95.62081225803692,Programme de visualisation.
user_2313,Profound static encryption,Bac+3 Développement Web,110,3,1,3,2023-11-05,2024-06-11,68.94377614144668,Contenu intéressant mais parfois trop dense.
user_2314,Stand-alone methodical ability,Bac+5 Lead Développeur B-School by BNP Paribas,5,5,1,5,2023-05-21,2024-01-02,96.11447997875597,La formation a répondu à mes attentes.
user_2315,Open-source bandwidth-monitored analyzer,Bac+5 Dev VR & Jeux Vidéo,30,5,1,3,2023-05-27,2024-06-05,84.51566621712885,La formation a répondu à mes attentes.
user_2316,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,24,9,1,1,2023-10-24,2024-03-03,74.18263684417808,Contenu intéressant mais parfois trop dense.
user_2317,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,80,9,0,4,2023-02-24,2024-04-25,73.01896277698859,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_2318,Expanded didactic customer loyalty,Bac+5 Lead Dev,17,2,0,2,2023-05-07,2024-03-03,87.11803356378556,Le contenu était trop théorique et peu applicable en pratique.
user_2319,Expanded zero administration structure,Bac+3 Développement Web,70,5,0,4,2023-05-15,2024-04-04,64.34266110846565,Le contenu était trop théorique et peu applicable en pratique.
user_2320,Ameliorated local capability,Bac+5 Lead Dev,45,9,0,5,2023-06-25,2024-04-29,90.20990782316146,La formation était très enrichissante.
user_2321,Self-enabling object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,10,2,1,5,2023-11-05,2024-04-11,74.04047107551384,Contenu intéressant mais parfois trop dense.
user_2322,Phased impactful productivity,Bac+3 Développement Web,115,7,1,1,2023-12-26,2024-04-12,57.77270383282884,Les exercices pratiques m'ont beaucoup aidé.
user_2323,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,70,8,0,1,2023-05-07,2024-02-22,77.1096652087083,La formation manquait d'interactivité et d'exemples concrets.
user_2324,Triple-buffered asynchronous model,Bac+3 Développement Web,33,2,1,4,2023-01-18,2024-04-30,55.85460500825549,Le rythme de la formation était trop rapide pour moi.
user_2325,Phased impactful productivity,Bac+3 Développement Web,27,5,0,1,2023-03-03,2024-02-29,51.39485487502042,Très bon équilibre entre théorie et pratique.
user_2326,Team-oriented tangible array,Bac+3 Développement Web,51,2,0,5,2023-01-26,2024-03-19,63.96956398165007,Le contenu était trop théorique et peu applicable en pratique.
user_2327,Centralized responsive capacity,Bac+3 Développement Web,85,3,1,4,2023-01-02,2024-04-08,67.49660042986342,Le formateur était très compétent.
user_2328,Adaptive system-worthy paradigm,Bac+3 Développement Web,40,2,0,3,2023-04-26,2024-05-12,66.19819306440463,"Bonne pédagogie, mais un peu trop rapide."
user_2329,Innovative upward-trending intranet,,65,8,1,3,2023-07-03,2024-03-24,85.13214110876046,"Plus tard, dire que le niveau de la personne est mis sur la mise au point."
user_2330,Right-sized object-oriented process improvement,Bac+3 Développement Web,74,1,1,2,2023-01-03,2024-04-29,68.61079957628309,Support de cours très complet.
user_2331,Self-enabling object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,98,9,0,2,2023-09-24,2024-01-02,81.99299925640138,Les exercices pratiques m'ont beaucoup aidé.
user_2332,Self-enabling object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,77,4,0,3,2023-07-08,2024-05-15,72.18959906146512,Très bon équilibre entre théorie et pratique.
user_2333,Re-contextualized encompassing project,Bac+3 Développement Web,68,1,0,4,2023-07-24,2024-05-23,59.954031709150094,Support de cours très complet.
user_2334,Open-source bandwidth-monitored analyzer,Bac+5 Lead Développeur B-School by BNP Paribas,78,5,0,4,2023-08-30,2024-02-05,97.42143777528185,J'ai apprécié le contenu clair et structuré.
user_2335,Stand-alone methodical ability,Bac+5 Lead Dev,83,7,1,2,2023-01-06,2024-05-15,87.2463489534941,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_2336,Team-oriented tangible array,Bac+5 Dev VR & Jeux Vidéo,106,3,1,2,2023-04-12,2024-03-24,77.55273704105826,La formation manquait d'interactivité et d'exemples concrets.
user_2337,Centralized responsive capacity,Bac+5 Lead Dev,75,8,1,1,2023-03-06,2024-01-18,90.2482125677929,Le contenu était trop théorique et peu applicable en pratique.
user_2338,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,37,5,0,1,2023-04-18,2024-06-02,83.71811497210479,Les supports de cours manquaient de clarté.
user_2339,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,59,9,1,5,2023-12-18,2024-03-10,74.98500072043831,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_2340,Triple-buffered asynchronous model,Bac+3 Développement Web,27,6,0,1,2023-09-12,2024-06-10,51.78530262380254,Contenu intéressant mais parfois trop dense.
user_2341,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,14,7,0,3,2023-05-01,2024-04-12,81.87719874254232,Les supports de cours manquaient de clarté.
user_2342,Centralized responsive capacity,Bac+3 Développement Web,66,5,0,4,2023-10-13,2024-02-02,69.94113446063503,J'ai apprécié le contenu clair et structuré.
user_2343,Centralized responsive capacity,,112,3,0,1,2023-08-04,2024-02-27,85.17940795980647,Personne comment les informations ultérieures sont en train de se lancer sur ACT.
user_2344,Re-contextualized encompassing project,Bac+5 Lead Développeur B-School by BNP Paribas,86,7,0,5,2023-11-17,2024-05-28,99.47464310570906,Les objectifs de la formation n'étaient pas clairement définis.
user_2345,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,82,1,1,2,2023-08-09,2024-04-29,84.87904267919158,Très bon équilibre entre théorie et pratique.
user_2346,Stand-alone methodical ability,Bac+5 Lead Développeur B-School by BNP Paribas,102,4,1,4,2023-02-08,2024-04-20,98.6054307217364,Le rythme de la formation était trop rapide pour moi.
user_2347,Innovative upward-trending intranet,Bac+5 Dev VR & Jeux Vidéo,13,8,0,2,2023-09-13,2024-05-23,78.99357974142754,Support de cours très complet.
user_2348,Innovative upward-trending intranet,Bac+3 Développement Web,29,9,1,2,2023-07-28,2024-05-31,50.48810455025634,Les objectifs de la formation n'étaient pas clairement définis.
user_2349,Expanded didactic customer loyalty,,7,7,1,5,2023-04-18,2024-05-29,70.30607281904739,Une telle réponse sœur revendique lourde.
user_2350,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,57,6,0,3,2023-05-22,2024-04-10,79.45131462219071,La formation était très enrichissante.
user_2351,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,107,6,0,2,2023-02-27,2024-01-01,78.93734163019332,Les objectifs de la formation n'étaient pas clairement définis.
user_2352,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,27,4,0,2,2023-12-03,2024-02-02,84.25472434245123,La durée de la formation était insuffisante pour couvrir tous les sujets.
